ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
Negative_F1270,0.023810,0.119048,0.000000,0.023810,0.119048,0.142857,0.023810,0.000000,0.047619,0.142857,0.000000,0.000000,0.095238,0.000000,0.023810,0.119048,0.023810,0.071429,0.023810,0.000000
Negative_F639,0.150000,0.100000,0.000000,0.000000,0.100000,0.100000,0.000000,0.100000,0.150000,0.100000,0.050000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000,0.050000,0.000000,0.000000
Negative_F116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.076923,0.076923,0.000000,0.000000,0.230769,0.000000,0.153846,0.000000,0.000000,0.000000,0.384615,0.000000
Negative_F2281,0.000000,0.000000,0.153846,0.153846,0.076923,0.076923,0.076923,0.000000,0.076923,0.153846,0.153846,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F170,0.083333,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.041667,0.125000,0.208333,0.000000,0.083333,0.000000,0.041667,0.000000,0.041667,0.041667,0.125000,0.000000,0.041667
Negative_F2175,0.000000,0.000000,0.035714,0.000000,0.000000,0.571429,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000,0.000000,0.000000,0.035714,0.107143,0.000000,0.035714,0.178571,0.000000
Negative_F421,0.000000,0.156250,0.000000,0.031250,0.031250,0.062500,0.031250,0.062500,0.062500,0.062500,0.000000,0.031250,0.031250,0.062500,0.000000,0.093750,0.156250,0.093750,0.031250,0.000000
Negative_F1348,0.000000,0.000000,0.000000,0.000000,0.187500,0.187500,0.000000,0.062500,0.062500,0.312500,0.000000,0.000000,0.062500,0.000000,0.000000,0.062500,0.000000,0.062500,0.000000,0.000000
Negative_F428,0.433333,0.000000,0.000000,0.033333,0.000000,0.033333,0.000000,0.000000,0.233333,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.033333,0.000000,0.033333,0.000000,0.000000
Negative_F42,0.222222,0.000000,0.000000,0.037037,0.037037,0.222222,0.037037,0.037037,0.111111,0.185185,0.000000,0.037037,0.000000,0.000000,0.000000,0.074074,0.000000,0.000000,0.000000,0.000000
Negative_F471,0.076923,0.000000,0.000000,0.000000,0.153846,0.076923,0.076923,0.076923,0.000000,0.384615,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F429,0.166667,0.055556,0.000000,0.000000,0.000000,0.111111,0.111111,0.000000,0.055556,0.277778,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.055556,0.055556,0.000000
Negative_F803,0.034483,0.022989,0.034483,0.068966,0.022989,0.068966,0.034483,0.091954,0.011494,0.080460,0.022989,0.126437,0.034483,0.034483,0.057471,0.057471,0.068966,0.057471,0.034483,0.034483
Negative_F811,0.204545,0.045455,0.000000,0.022727,0.000000,0.181818,0.022727,0.090909,0.022727,0.068182,0.000000,0.000000,0.022727,0.000000,0.022727,0.068182,0.090909,0.090909,0.022727,0.022727
Negative_F1675,0.037037,0.018519,0.037037,0.000000,0.037037,0.129630,0.037037,0.018519,0.111111,0.092593,0.037037,0.074074,0.000000,0.037037,0.037037,0.018519,0.129630,0.037037,0.037037,0.074074
Negative_F2174,0.081081,0.162162,0.000000,0.000000,0.054054,0.108108,0.054054,0.027027,0.000000,0.054054,0.000000,0.027027,0.027027,0.000000,0.270270,0.027027,0.054054,0.027027,0.000000,0.027027
Negative_F1603,0.000000,0.181818,0.045455,0.022727,0.022727,0.136364,0.022727,0.068182,0.068182,0.022727,0.000000,0.045455,0.022727,0.045455,0.090909,0.090909,0.022727,0.000000,0.000000,0.090909
Negative_F1043,0.090909,0.181818,0.000000,0.000000,0.090909,0.090909,0.000000,0.090909,0.090909,0.000000,0.000000,0.045455,0.045455,0.000000,0.000000,0.136364,0.090909,0.000000,0.000000,0.045455
Negative_F1611,0.031250,0.156250,0.000000,0.000000,0.031250,0.093750,0.000000,0.062500,0.093750,0.031250,0.000000,0.062500,0.000000,0.031250,0.031250,0.125000,0.156250,0.062500,0.031250,0.000000
Negative_F2,0.000000,0.000000,0.000000,0.000000,0.088235,0.117647,0.000000,0.029412,0.058824,0.029412,0.000000,0.058824,0.294118,0.088235,0.058824,0.000000,0.029412,0.058824,0.029412,0.058824
Negative_F1622,0.115702,0.016529,0.033058,0.024793,0.041322,0.107438,0.000000,0.066116,0.016529,0.016529,0.000000,0.123967,0.041322,0.033058,0.057851,0.082645,0.082645,0.057851,0.024793,0.057851
Negative_F1308,0.150000,0.050000,0.050000,0.000000,0.050000,0.100000,0.000000,0.050000,0.100000,0.100000,0.000000,0.100000,0.050000,0.000000,0.000000,0.000000,0.100000,0.050000,0.000000,0.050000
Negative_F459,0.076923,0.076923,0.000000,0.038462,0.000000,0.000000,0.000000,0.115385,0.115385,0.115385,0.038462,0.038462,0.038462,0.076923,0.038462,0.038462,0.115385,0.000000,0.038462,0.038462
Negative_F2423,0.259259,0.000000,0.000000,0.037037,0.000000,0.111111,0.000000,0.000000,0.111111,0.148148,0.037037,0.111111,0.000000,0.037037,0.000000,0.037037,0.000000,0.074074,0.037037,0.000000
Negative_F860,0.064516,0.000000,0.016129,0.129032,0.032258,0.080645,0.016129,0.064516,0.096774,0.032258,0.000000,0.032258,0.145161,0.064516,0.064516,0.032258,0.016129,0.016129,0.016129,0.080645
Negative_F1458,0.040000,0.048000,0.048000,0.032000,0.040000,0.064000,0.048000,0.056000,0.056000,0.040000,0.008000,0.072000,0.080000,0.048000,0.112000,0.072000,0.056000,0.040000,0.008000,0.032000
Negative_F1769,0.153846,0.000000,0.000000,0.000000,0.153846,0.000000,0.076923,0.000000,0.076923,0.230769,0.000000,0.000000,0.000000,0.000000,0.230769,0.000000,0.000000,0.076923,0.000000,0.000000
Negative_F333,0.040541,0.000000,0.067568,0.013514,0.027027,0.175676,0.027027,0.040541,0.081081,0.027027,0.000000,0.081081,0.081081,0.094595,0.067568,0.040541,0.040541,0.040541,0.040541,0.013514
Negative_F254,0.105263,0.000000,0.052632,0.000000,0.052632,0.210526,0.000000,0.105263,0.105263,0.105263,0.000000,0.052632,0.000000,0.000000,0.052632,0.000000,0.000000,0.157895,0.000000,0.000000
Negative_F286,0.047619,0.095238,0.000000,0.000000,0.047619,0.047619,0.000000,0.095238,0.142857,0.285714,0.047619,0.000000,0.095238,0.000000,0.047619,0.047619,0.000000,0.000000,0.000000,0.000000
Negative_F1445,0.000000,0.000000,0.000000,0.000000,0.130435,0.130435,0.173913,0.130435,0.086957,0.043478,0.000000,0.000000,0.000000,0.000000,0.043478,0.000000,0.130435,0.130435,0.000000,0.000000
Negative_F1417,0.096774,0.000000,0.032258,0.000000,0.064516,0.193548,0.000000,0.064516,0.096774,0.032258,0.000000,0.064516,0.000000,0.000000,0.096774,0.032258,0.032258,0.193548,0.000000,0.000000
Negative_F2124,0.062500,0.166667,0.020833,0.041667,0.041667,0.083333,0.041667,0.000000,0.062500,0.000000,0.020833,0.041667,0.083333,0.020833,0.125000,0.062500,0.062500,0.041667,0.000000,0.020833
Negative_F1683,0.000000,0.200000,0.033333,0.033333,0.000000,0.133333,0.000000,0.066667,0.133333,0.066667,0.000000,0.000000,0.066667,0.000000,0.033333,0.100000,0.066667,0.033333,0.000000,0.033333
Negative_F2156,0.000000,0.100000,0.000000,0.000000,0.050000,0.050000,0.000000,0.100000,0.150000,0.200000,0.050000,0.000000,0.100000,0.000000,0.000000,0.000000,0.050000,0.150000,0.000000,0.000000
Negative_F1685,0.098039,0.117647,0.039216,0.058824,0.039216,0.098039,0.019608,0.039216,0.098039,0.098039,0.019608,0.039216,0.000000,0.000000,0.058824,0.058824,0.058824,0.039216,0.019608,0.000000
Negative_F1980,0.000000,0.206897,0.000000,0.034483,0.034483,0.103448,0.000000,0.034483,0.137931,0.034483,0.000000,0.034483,0.068966,0.000000,0.034483,0.068966,0.103448,0.034483,0.000000,0.068966
Negative_F1103,0.020833,0.125000,0.020833,0.062500,0.041667,0.041667,0.062500,0.062500,0.083333,0.020833,0.000000,0.020833,0.041667,0.020833,0.125000,0.041667,0.083333,0.104167,0.000000,0.020833
Negative_F287,0.000000,0.000000,0.062500,0.000000,0.062500,0.062500,0.000000,0.062500,0.062500,0.093750,0.031250,0.062500,0.250000,0.000000,0.093750,0.000000,0.031250,0.031250,0.000000,0.093750
Negative_F1190,0.034483,0.137931,0.017241,0.068966,0.068966,0.103448,0.051724,0.000000,0.051724,0.034483,0.017241,0.051724,0.017241,0.017241,0.103448,0.086207,0.086207,0.051724,0.000000,0.000000
Negative_F549,0.095238,0.000000,0.000000,0.047619,0.047619,0.190476,0.000000,0.000000,0.190476,0.238095,0.000000,0.000000,0.047619,0.000000,0.000000,0.047619,0.000000,0.047619,0.000000,0.047619
Negative_F2435,0.000000,0.000000,0.000000,0.000000,0.090909,0.227273,0.136364,0.136364,0.045455,0.136364,0.000000,0.000000,0.000000,0.000000,0.045455,0.045455,0.045455,0.090909,0.000000,0.000000
Negative_F838,0.076923,0.115385,0.000000,0.038462,0.076923,0.076923,0.076923,0.038462,0.076923,0.076923,0.000000,0.076923,0.000000,0.000000,0.000000,0.076923,0.115385,0.038462,0.038462,0.000000
Negative_F144,0.100000,0.200000,0.033333,0.033333,0.033333,0.100000,0.000000,0.100000,0.000000,0.033333,0.000000,0.000000,0.033333,0.033333,0.133333,0.000000,0.033333,0.000000,0.033333,0.100000
Negative_F1943,0.000000,0.000000,0.000000,0.000000,0.111111,0.055556,0.000000,0.055556,0.000000,0.000000,0.000000,0.000000,0.277778,0.000000,0.222222,0.000000,0.000000,0.000000,0.277778,0.000000
Negative_F1201,0.135135,0.054054,0.000000,0.054054,0.027027,0.108108,0.000000,0.081081,0.162162,0.108108,0.027027,0.027027,0.000000,0.027027,0.000000,0.027027,0.108108,0.054054,0.000000,0.000000
Negative_F2227,0.068966,0.000000,0.000000,0.000000,0.137931,0.137931,0.068966,0.068966,0.172414,0.068966,0.034483,0.034483,0.000000,0.000000,0.137931,0.068966,0.000000,0.000000,0.000000,0.000000
Negative_F1747,0.054545,0.109091,0.054545,0.000000,0.054545,0.127273,0.018182,0.000000,0.109091,0.018182,0.036364,0.054545,0.054545,0.000000,0.072727,0.000000,0.054545,0.090909,0.036364,0.054545
Negative_F245,0.083333,0.166667,0.000000,0.000000,0.083333,0.000000,0.083333,0.166667,0.000000,0.083333,0.000000,0.000000,0.166667,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000
Negative_F2007,0.086957,0.000000,0.043478,0.000000,0.043478,0.130435,0.086957,0.086957,0.086957,0.130435,0.000000,0.043478,0.000000,0.043478,0.000000,0.000000,0.043478,0.173913,0.000000,0.000000
Negative_F1935,0.085714,0.000000,0.028571,0.028571,0.028571,0.200000,0.028571,0.085714,0.142857,0.028571,0.028571,0.000000,0.028571,0.028571,0.057143,0.057143,0.000000,0.142857,0.000000,0.000000
Negative_F604,0.083333,0.000000,0.000000,0.000000,0.083333,0.208333,0.166667,0.166667,0.041667,0.083333,0.041667,0.041667,0.000000,0.041667,0.041667,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F642,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.150000,0.050000,0.250000,0.000000,0.050000,0.050000,0.000000,0.000000,0.050000,0.050000,0.100000,0.000000,0.000000
Negative_F1418,0.070423,0.112676,0.028169,0.056338,0.042254,0.070423,0.028169,0.028169,0.084507,0.028169,0.014085,0.028169,0.098592,0.028169,0.084507,0.056338,0.084507,0.014085,0.014085,0.028169
Negative_F384,0.190476,0.000000,0.023810,0.023810,0.047619,0.071429,0.071429,0.047619,0.142857,0.023810,0.000000,0.023810,0.000000,0.000000,0.047619,0.047619,0.095238,0.142857,0.000000,0.000000
Negative_F518,0.130435,0.086957,0.000000,0.000000,0.043478,0.043478,0.000000,0.086957,0.086957,0.130435,0.000000,0.000000,0.086957,0.000000,0.086957,0.086957,0.000000,0.130435,0.000000,0.000000
Negative_F1800,0.057143,0.057143,0.028571,0.028571,0.000000,0.085714,0.000000,0.085714,0.171429,0.171429,0.000000,0.085714,0.000000,0.000000,0.000000,0.114286,0.057143,0.057143,0.000000,0.000000
Negative_F1898,0.000000,0.000000,0.000000,0.000000,0.076923,0.153846,0.000000,0.153846,0.076923,0.307692,0.000000,0.076923,0.000000,0.000000,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F1852,0.064516,0.112903,0.040323,0.024194,0.040323,0.088710,0.032258,0.016129,0.104839,0.048387,0.008065,0.048387,0.016129,0.024194,0.080645,0.080645,0.080645,0.024194,0.000000,0.064516
Negative_F999,0.142857,0.095238,0.000000,0.000000,0.047619,0.238095,0.000000,0.000000,0.095238,0.238095,0.000000,0.000000,0.000000,0.000000,0.000000,0.095238,0.000000,0.047619,0.000000,0.000000
Negative_F2024,0.000000,0.153846,0.025641,0.000000,0.025641,0.153846,0.000000,0.000000,0.000000,0.051282,0.000000,0.076923,0.051282,0.000000,0.102564,0.153846,0.025641,0.051282,0.000000,0.128205
Negative_F1012,0.166667,0.083333,0.000000,0.000000,0.125000,0.041667,0.000000,0.041667,0.166667,0.125000,0.000000,0.000000,0.041667,0.041667,0.000000,0.041667,0.000000,0.125000,0.000000,0.000000
Negative_F50,0.050000,0.000000,0.000000,0.050000,0.000000,0.250000,0.000000,0.100000,0.050000,0.250000,0.000000,0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000
Negative_F818,0.133333,0.066667,0.033333,0.000000,0.000000,0.166667,0.033333,0.066667,0.066667,0.000000,0.000000,0.133333,0.033333,0.033333,0.000000,0.033333,0.066667,0.066667,0.000000,0.066667
Negative_F557,0.083333,0.041667,0.000000,0.000000,0.000000,0.125000,0.000000,0.083333,0.166667,0.291667,0.000000,0.041667,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F198,0.040000,0.000000,0.000000,0.040000,0.000000,0.080000,0.120000,0.080000,0.040000,0.160000,0.000000,0.000000,0.080000,0.000000,0.000000,0.080000,0.000000,0.280000,0.000000,0.000000
Negative_F2249,0.105263,0.000000,0.000000,0.000000,0.052632,0.105263,0.000000,0.157895,0.105263,0.210526,0.000000,0.052632,0.052632,0.000000,0.000000,0.105263,0.000000,0.052632,0.000000,0.000000
Negative_F721,0.061224,0.204082,0.020408,0.061224,0.020408,0.061224,0.020408,0.061224,0.142857,0.040816,0.000000,0.020408,0.081633,0.020408,0.040816,0.020408,0.081633,0.020408,0.020408,0.000000
Negative_F864,0.033333,0.000000,0.000000,0.033333,0.166667,0.033333,0.000000,0.066667,0.300000,0.033333,0.000000,0.000000,0.066667,0.000000,0.100000,0.066667,0.000000,0.100000,0.000000,0.000000
Negative_F2236,0.055556,0.000000,0.000000,0.083333,0.000000,0.027778,0.000000,0.027778,0.250000,0.166667,0.000000,0.194444,0.000000,0.000000,0.055556,0.055556,0.000000,0.055556,0.000000,0.027778
Negative_F813,0.142857,0.095238,0.000000,0.000000,0.142857,0.142857,0.000000,0.047619,0.047619,0.095238,0.000000,0.000000,0.047619,0.000000,0.000000,0.047619,0.142857,0.047619,0.000000,0.000000
Negative_F990,0.125000,0.083333,0.000000,0.000000,0.125000,0.041667,0.000000,0.208333,0.166667,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.041667,0.041667,0.000000,0.000000,0.000000
Negative_F1324,0.062500,0.000000,0.000000,0.000000,0.000000,0.479167,0.020833,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.125000,0.000000,0.020833,0.000000,0.020833
Negative_F815,0.120000,0.000000,0.040000,0.040000,0.080000,0.160000,0.000000,0.040000,0.080000,0.040000,0.000000,0.040000,0.000000,0.000000,0.160000,0.080000,0.000000,0.000000,0.080000,0.040000
Negative_F365,0.166667,0.083333,0.000000,0.000000,0.125000,0.083333,0.000000,0.125000,0.125000,0.083333,0.000000,0.000000,0.083333,0.041667,0.000000,0.041667,0.000000,0.041667,0.000000,0.000000
Negative_F1382,0.153846,0.000000,0.000000,0.000000,0.153846,0.076923,0.000000,0.230769,0.076923,0.153846,0.000000,0.000000,0.000000,0.000000,0.076923,0.076923,0.000000,0.000000,0.000000,0.000000
Negative_F1055,0.066667,0.000000,0.000000,0.000000,0.066667,0.066667,0.000000,0.066667,0.200000,0.266667,0.000000,0.066667,0.000000,0.000000,0.000000,0.066667,0.066667,0.066667,0.000000,0.000000
Negative_F648,0.131579,0.000000,0.000000,0.026316,0.000000,0.184211,0.078947,0.078947,0.131579,0.026316,0.000000,0.026316,0.026316,0.000000,0.052632,0.026316,0.052632,0.131579,0.000000,0.026316
Negative_F1111,0.000000,0.142857,0.000000,0.000000,0.071429,0.000000,0.000000,0.071429,0.142857,0.214286,0.071429,0.000000,0.071429,0.000000,0.071429,0.000000,0.000000,0.142857,0.000000,0.000000
Negative_F2422,0.054054,0.054054,0.000000,0.000000,0.000000,0.108108,0.000000,0.027027,0.108108,0.135135,0.000000,0.054054,0.054054,0.000000,0.135135,0.081081,0.081081,0.027027,0.027027,0.054054
Negative_F246,0.083333,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.083333,0.000000,0.000000,0.166667,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.166667
Negative_F264,0.157895,0.000000,0.000000,0.000000,0.157895,0.105263,0.105263,0.000000,0.210526,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.105263,0.052632,0.052632,0.000000,0.000000
Negative_F660,0.081081,0.108108,0.000000,0.000000,0.027027,0.162162,0.054054,0.000000,0.108108,0.027027,0.000000,0.081081,0.000000,0.027027,0.027027,0.081081,0.054054,0.081081,0.027027,0.054054
Negative_F603,0.061224,0.081633,0.020408,0.020408,0.020408,0.040816,0.000000,0.061224,0.061224,0.000000,0.020408,0.020408,0.081633,0.122449,0.163265,0.081633,0.020408,0.081633,0.040816,0.000000
Negative_F1356,0.083333,0.083333,0.000000,0.000000,0.083333,0.083333,0.000000,0.208333,0.166667,0.125000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000
Negative_F119,0.000000,0.160000,0.000000,0.000000,0.000000,0.080000,0.000000,0.080000,0.080000,0.000000,0.000000,0.040000,0.040000,0.040000,0.240000,0.040000,0.040000,0.040000,0.000000,0.120000
Negative_F1264,0.025000,0.200000,0.000000,0.000000,0.050000,0.100000,0.100000,0.000000,0.050000,0.075000,0.000000,0.025000,0.025000,0.000000,0.100000,0.075000,0.075000,0.025000,0.000000,0.075000
Negative_F1844,0.050000,0.200000,0.000000,0.050000,0.050000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.050000,0.000000,0.000000,0.200000,0.100000,0.100000,0.100000,0.000000
Negative_F1512,0.059406,0.039604,0.049505,0.059406,0.029703,0.069307,0.009901,0.069307,0.049505,0.079208,0.000000,0.089109,0.009901,0.059406,0.029703,0.118812,0.099010,0.039604,0.009901,0.029703
Negative_F1732,0.105263,0.000000,0.000000,0.000000,0.157895,0.000000,0.000000,0.000000,0.210526,0.263158,0.000000,0.000000,0.052632,0.000000,0.052632,0.052632,0.000000,0.000000,0.052632,0.052632
Negative_F1451,0.096774,0.064516,0.032258,0.032258,0.032258,0.161290,0.000000,0.129032,0.161290,0.064516,0.000000,0.064516,0.000000,0.000000,0.032258,0.000000,0.064516,0.032258,0.032258,0.000000
Negative_F1774,0.015152,0.181818,0.045455,0.015152,0.030303,0.136364,0.015152,0.030303,0.151515,0.000000,0.045455,0.030303,0.060606,0.015152,0.060606,0.090909,0.030303,0.015152,0.000000,0.030303
Negative_F204,0.120000,0.000000,0.040000,0.040000,0.000000,0.160000,0.000000,0.040000,0.120000,0.160000,0.000000,0.000000,0.040000,0.040000,0.000000,0.080000,0.040000,0.120000,0.000000,0.000000
Negative_F1819,0.051282,0.051282,0.051282,0.051282,0.025641,0.051282,0.025641,0.025641,0.051282,0.051282,0.000000,0.025641,0.153846,0.025641,0.128205,0.051282,0.102564,0.051282,0.000000,0.025641
Negative_F783,0.098039,0.000000,0.000000,0.039216,0.019608,0.078431,0.000000,0.039216,0.196078,0.137255,0.019608,0.039216,0.019608,0.019608,0.000000,0.039216,0.019608,0.078431,0.098039,0.058824
Negative_F934,0.133333,0.000000,0.066667,0.066667,0.000000,0.133333,0.000000,0.000000,0.266667,0.066667,0.000000,0.066667,0.000000,0.000000,0.066667,0.066667,0.000000,0.066667,0.000000,0.000000
Negative_F1674,0.074074,0.000000,0.000000,0.037037,0.074074,0.111111,0.000000,0.148148,0.148148,0.111111,0.000000,0.000000,0.037037,0.000000,0.037037,0.111111,0.037037,0.074074,0.000000,0.000000
Negative_F2398,0.076923,0.076923,0.000000,0.038462,0.000000,0.076923,0.000000,0.115385,0.115385,0.038462,0.000000,0.000000,0.153846,0.038462,0.038462,0.076923,0.038462,0.115385,0.000000,0.000000
Negative_F680,0.090909,0.030303,0.060606,0.000000,0.000000,0.151515,0.000000,0.030303,0.151515,0.212121,0.000000,0.000000,0.000000,0.030303,0.000000,0.151515,0.030303,0.060606,0.000000,0.000000
Negative_F499,0.090909,0.090909,0.022727,0.000000,0.000000,0.181818,0.068182,0.045455,0.090909,0.000000,0.022727,0.090909,0.000000,0.022727,0.000000,0.045455,0.090909,0.045455,0.045455,0.045455
Negative_F1291,0.208333,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.083333,0.083333,0.000000,0.041667,0.083333,0.000000,0.041667,0.041667,0.041667,0.125000,0.000000,0.000000
Negative_F1220,0.071429,0.000000,0.071429,0.000000,0.142857,0.000000,0.000000,0.142857,0.142857,0.214286,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000
Negative_F554,0.054054,0.162162,0.000000,0.000000,0.081081,0.162162,0.054054,0.027027,0.027027,0.027027,0.000000,0.054054,0.027027,0.054054,0.162162,0.027027,0.027027,0.000000,0.000000,0.054054
Negative_F1745,0.153846,0.000000,0.230769,0.076923,0.000000,0.153846,0.000000,0.000000,0.076923,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.076923,0.076923
