ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F1272,77.000000,1.356527,9.292811,0.038961,0.142857,0.038961,0.090909,0.064935,-1.662338,0.220779,0.077922,4.057143
Negative_F1808,46.000000,1.252272,8.476255,0.021739,0.065217,0.043478,0.000000,0.043478,-0.580435,0.304348,0.108696,2.031304
Negative_F1795,16.000000,1.552442,10.002737,0.125000,0.000000,0.000000,0.000000,0.000000,1.768750,0.625000,0.062500,-2.271250
Negative_F187,34.000000,3.438504,8.920700,0.058824,0.117647,0.029412,0.029412,0.029412,0.020588,0.352941,0.058824,1.890882
Negative_F288,32.000000,1.549369,9.522577,0.062500,0.093750,0.000000,0.062500,0.031250,-0.825000,0.375000,0.156250,1.930625
Negative_F257,19.000000,1.552863,9.994292,0.105263,0.052632,0.000000,0.052632,0.000000,1.021053,0.526316,0.000000,-0.353158
Negative_F909,20.000000,0.503435,8.045284,0.050000,0.000000,0.000000,0.000000,0.000000,1.110000,0.550000,0.100000,-0.877000
Negative_F2301,32.000000,10.203155,11.999968,0.062500,0.281250,0.000000,0.000000,0.000000,-0.884375,0.343750,0.125000,3.732813
Negative_F541,23.000000,2.602766,11.166392,0.086957,0.043478,0.000000,0.000000,0.000000,0.730435,0.521739,0.043478,-0.343913
Negative_F2391,71.000000,8.338062,10.404117,0.014085,0.183099,0.070423,0.056338,0.014085,-1.033803,0.267606,0.084507,3.768732
Negative_F1086,50.000000,6.376994,9.182377,0.120000,0.060000,0.020000,0.020000,0.020000,-0.662000,0.220000,0.120000,2.043000
Negative_F2041,58.000000,6.169263,10.209616,0.137931,0.120690,0.000000,0.086207,0.051724,-0.815517,0.327586,0.103448,3.183621
Negative_F918,16.000000,0.546738,8.081966,0.000000,0.125000,0.062500,0.062500,0.000000,0.056250,0.312500,0.062500,1.548125
Negative_F2095,51.000000,7.295074,10.243140,0.176471,0.000000,0.019608,0.000000,0.019608,-0.019608,0.549020,0.176471,0.246275
Negative_F684,28.000000,2.496811,9.243171,0.178571,0.000000,0.000000,0.071429,0.000000,0.314286,0.392857,0.000000,0.372500
Negative_F997,33.000000,2.498870,9.307704,0.121212,0.000000,0.000000,0.030303,0.000000,0.260606,0.393939,0.000000,0.578788
Negative_F1830,39.000000,2.888638,9.433933,0.153846,0.025641,0.256410,0.000000,0.102564,-0.994872,0.282051,0.025641,2.254103
Negative_F2117,21.000000,3.473895,9.420910,0.142857,0.047619,0.000000,0.000000,0.000000,-0.247619,0.333333,0.142857,1.240952
Negative_F1176,18.000000,1.506337,8.955835,0.055556,0.111111,0.000000,0.055556,0.000000,-0.744444,0.222222,0.055556,3.109444
Negative_F1814,25.000000,2.549936,10.302064,0.120000,0.000000,0.000000,0.000000,0.000000,0.316000,0.440000,0.080000,-0.216000
Negative_F951,34.000000,4.581551,10.602487,0.147059,0.000000,0.029412,0.000000,0.000000,0.252941,0.529412,0.088235,-0.276471
Negative_F2304,45.000000,3.349030,8.720654,0.111111,0.044444,0.000000,0.022222,0.044444,-0.253333,0.222222,0.066667,1.418667
Negative_F2220,33.000000,3.496365,9.595362,0.151515,0.000000,0.000000,0.030303,0.000000,0.206061,0.363636,0.000000,0.546970
Negative_F513,28.000000,1.499738,8.820838,0.142857,0.035714,0.000000,0.107143,0.000000,0.017857,0.392857,0.000000,1.210000
Negative_F2005,148.000000,-5.815600,5.310945,0.101351,0.033784,0.020270,0.067568,0.101351,-0.187838,0.371622,0.047297,1.623041
Negative_F316,47.000000,4.474405,9.151497,0.021277,0.127660,0.042553,0.042553,0.000000,-0.268085,0.276596,0.106383,1.949362
Negative_F2146,17.000000,2.623189,10.302128,0.176471,0.000000,0.117647,0.000000,0.000000,0.941176,0.588235,0.058824,-1.072941
Negative_F2305,23.000000,2.529009,10.053603,0.086957,0.086957,0.000000,0.000000,0.043478,0.486957,0.434783,0.043478,0.687826
Negative_F1361,21.000000,3.503385,10.106725,0.095238,0.095238,0.000000,0.000000,0.000000,0.814286,0.476190,0.095238,0.369524
Negative_F870,45.000000,11.394959,10.412692,0.155556,0.155556,0.000000,0.000000,0.044444,-0.635556,0.244444,0.066667,2.853556
Negative_F706,35.000000,-2.516549,4.050028,0.028571,0.000000,0.000000,0.057143,0.028571,0.691429,0.428571,0.085714,-0.466857
Negative_F577,40.000000,3.188999,9.368497,0.025000,0.150000,0.000000,0.025000,0.050000,-0.282500,0.325000,0.075000,2.515750
Negative_F1410,25.000000,-0.334053,7.024072,0.040000,0.000000,0.120000,0.000000,0.040000,1.176000,0.560000,0.040000,-1.176000
Negative_F2164,32.000000,5.544858,10.045673,0.187500,0.031250,0.000000,0.000000,0.031250,0.343750,0.437500,0.000000,0.637187
Negative_F2400,16.000000,-0.530867,5.481973,0.000000,0.000000,0.000000,0.000000,0.000000,1.137500,0.687500,0.375000,-1.526250
Negative_F2001,18.000000,1.664801,11.000901,0.055556,0.055556,0.166667,0.000000,0.000000,-1.177778,0.333333,0.166667,2.265556
Negative_F735,27.000000,0.519134,7.968115,0.000000,0.074074,0.037037,0.000000,0.037037,-0.359259,0.370370,0.185185,1.647778
Negative_F1035,28.000000,2.582394,9.820936,0.107143,0.071429,0.035714,0.071429,0.000000,-0.639286,0.428571,0.107143,2.484286
Negative_F779,31.000000,1.399025,8.316889,0.096774,0.000000,0.000000,0.000000,0.032258,0.667742,0.354839,0.064516,-0.076452
Negative_F763,30.000000,1.404012,8.333780,0.066667,0.033333,0.000000,0.000000,0.033333,0.560000,0.300000,0.066667,0.453667
Negative_F13,16.000000,0.552888,8.590944,0.125000,0.000000,0.000000,0.062500,0.000000,1.237500,0.562500,0.062500,-1.011875
Negative_F453,17.000000,1.542542,8.957189,0.058824,0.058824,0.058824,0.000000,0.000000,1.217647,0.470588,0.058824,-0.481765
Negative_F147,32.000000,1.527564,8.347125,0.000000,0.093750,0.062500,0.000000,0.031250,-0.000000,0.312500,0.156250,1.714687
Negative_F1592,13.000000,0.557428,9.750021,0.000000,0.076923,0.000000,0.000000,0.000000,1.646154,0.615385,0.153846,-1.063077
Negative_F1971,43.000000,3.406058,8.938944,0.069767,0.069767,0.023256,0.046512,0.000000,0.304651,0.372093,0.000000,1.191628
Negative_F773,33.000000,-2.595517,4.050028,0.000000,0.000000,0.000000,0.030303,0.030303,0.142424,0.242424,0.181818,0.348485
Negative_F1476,75.000000,5.823509,9.472936,0.106667,0.080000,0.013333,0.053333,0.053333,-0.517333,0.333333,0.066667,2.278667
Negative_F1383,38.000000,1.360544,8.286847,0.131579,0.026316,0.000000,0.000000,0.105263,-0.360526,0.289474,0.131579,1.538947
Negative_F1482,127.000000,14.609017,10.302902,0.086614,0.070866,0.039370,0.015748,0.023622,-0.388189,0.377953,0.086614,1.815039
Negative_F1671,23.000000,2.547877,10.001383,0.173913,0.000000,0.000000,0.043478,0.000000,0.691304,0.478261,0.043478,-0.311304
Negative_F148,38.000000,2.476540,8.675784,0.026316,0.078947,0.052632,0.026316,0.000000,-0.389474,0.210526,0.078947,1.684211
Negative_F2264,38.000000,1.481548,8.337454,0.052632,0.078947,0.052632,0.000000,0.078947,-0.339474,0.210526,0.078947,1.711842
Negative_F1704,13.000000,2.553512,11.000385,0.153846,0.153846,0.000000,0.000000,0.076923,-1.307692,0.230769,0.076923,3.666923
Negative_F404,33.000000,2.496811,9.243171,0.151515,0.000000,0.000000,0.060606,0.000000,0.360606,0.424242,0.000000,0.328182
Negative_F1301,13.000000,4.151794,10.320760,0.153846,0.230769,0.000000,0.000000,0.000000,-0.969231,0.230769,0.153846,4.223846
Negative_F1076,22.000000,0.601853,8.541110,0.136364,0.000000,0.000000,0.045455,0.045455,0.690909,0.545455,0.045455,-0.181364
Negative_F2439,35.000000,5.248418,9.695739,0.142857,0.085714,0.057143,0.057143,0.000000,-0.694286,0.228571,0.028571,2.075714
Negative_F1742,26.000000,4.508117,10.301484,0.192308,0.000000,0.000000,0.000000,0.000000,0.407692,0.615385,0.115385,-0.313846
Negative_F1105,30.000000,4.632781,10.479416,0.133333,0.033333,0.100000,0.000000,0.000000,-0.206667,0.366667,0.133333,0.960333
Negative_F1608,18.000000,3.587633,11.097217,0.166667,0.111111,0.055556,0.000000,0.055556,-1.322222,0.333333,0.222222,2.791111
Negative_F398,23.000000,0.703934,9.775035,0.000000,0.043478,0.173913,0.000000,0.000000,1.291304,0.565217,0.086957,-0.918696
Negative_F2014,25.000000,3.589861,11.553847,0.080000,0.160000,0.040000,0.080000,0.000000,-0.256000,0.480000,0.160000,2.617200
Negative_F519,24.000000,2.549146,10.001383,0.166667,0.000000,0.000000,0.041667,0.000000,0.329167,0.500000,0.166667,0.055833
Negative_F1127,64.000000,1.488656,8.504428,0.031250,0.046875,0.015625,0.015625,0.031250,0.531250,0.500000,0.062500,0.135000
Negative_F1793,28.000000,8.485896,10.321276,0.321429,0.000000,0.000000,0.000000,0.000000,0.117857,0.392857,0.142857,0.506786
Negative_F2326,33.000000,8.238868,11.999968,0.090909,0.242424,0.030303,0.030303,0.030303,-0.693939,0.424242,0.151515,3.410909
Negative_F308,25.000000,5.542419,10.699318,0.240000,0.000000,0.000000,0.000000,0.000000,0.244000,0.480000,0.080000,-0.148400
Negative_F647,38.000000,6.614237,10.728974,0.157895,0.052632,0.052632,0.000000,0.026316,-0.252632,0.394737,0.026316,1.086842
Negative_F656,43.000000,1.569618,8.789249,0.069767,0.000000,0.046512,0.023256,0.000000,-0.606977,0.348837,0.116279,1.195581
Negative_F1396,28.000000,-0.595517,6.028707,0.071429,0.000000,0.000000,0.035714,0.035714,0.607143,0.321429,0.107143,-0.022500
Negative_F2356,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.853846,0.615385,0.000000,-2.222308
Negative_F1398,71.000000,-0.341336,6.976156,0.028169,0.014085,0.028169,0.014085,0.028169,0.580282,0.436620,0.056338,-0.409577
Negative_F1423,49.000000,4.385631,8.909676,0.102041,0.061224,0.020408,0.020408,0.040816,-0.451020,0.244898,0.081633,2.107551
Negative_F892,28.000000,1.499317,8.821225,0.142857,0.000000,0.000000,0.071429,0.000000,0.060714,0.392857,0.000000,0.786429
Negative_F160,64.000000,4.206852,9.211839,0.015625,0.093750,0.031250,0.031250,0.000000,0.700000,0.453125,0.125000,0.490000
Negative_F46,27.000000,2.582672,9.825643,0.148148,0.000000,0.037037,0.000000,0.037037,0.244444,0.444444,0.037037,-0.023333
Negative_F2330,92.000000,-1.974300,5.691311,0.010870,0.076087,0.010870,0.032609,0.065217,0.021739,0.315217,0.043478,1.591304
Negative_F1824,34.000000,5.474009,9.379006,0.088235,0.117647,0.058824,0.029412,0.000000,0.223529,0.352941,0.088235,1.610588
Negative_F79,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.815385,0.692308,0.153846,-1.914615
Negative_F1940,14.000000,1.557403,11.999968,0.000000,0.142857,0.000000,0.000000,0.000000,0.864286,0.642857,0.285714,-0.518571
Negative_F2052,14.000000,0.553562,8.591073,0.142857,0.000000,0.000000,0.000000,0.071429,0.792857,0.500000,0.071429,-0.891429
Negative_F1501,36.000000,0.374721,7.753486,0.027778,0.027778,0.000000,0.000000,0.027778,0.675000,0.305556,0.027778,0.471111
Negative_F913,14.000000,1.554922,11.000837,0.071429,0.071429,0.000000,0.000000,0.000000,-0.214286,0.285714,0.071429,0.953571
Negative_F1006,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.162500,0.541667,0.083333,-1.013333
Negative_F277,35.000000,5.583043,11.122295,0.142857,0.085714,0.028571,0.028571,0.028571,0.017143,0.457143,0.057143,1.207714
Negative_F2138,21.000000,4.544925,10.602487,0.238095,0.000000,0.000000,0.000000,0.000000,0.338095,0.428571,0.047619,-0.085714
Negative_F1589,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,0.823077,0.615385,0.230769,-0.393077
Negative_F1899,64.000000,4.535349,9.903843,0.093750,0.000000,0.000000,0.015625,0.000000,0.953125,0.593750,0.062500,-0.666094
Negative_F2093,38.000000,8.343454,11.999968,0.157895,0.105263,0.052632,0.026316,0.000000,-0.615789,0.368421,0.026316,2.112632
Negative_F671,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.892308,0.692308,0.153846,-2.184615
Negative_F253,19.000000,1.552863,9.994292,0.105263,0.052632,0.000000,0.052632,0.000000,0.810526,0.526316,0.052632,-0.041053
Negative_F1676,37.000000,2.196286,9.821903,0.081081,0.027027,0.000000,0.027027,0.000000,0.262162,0.486486,0.135135,0.349459
Negative_F1806,26.000000,3.390510,8.753211,0.115385,0.038462,0.038462,0.000000,0.000000,0.096154,0.230769,0.115385,1.145769
Negative_F54,24.000000,3.500904,9.850656,0.125000,0.041667,0.000000,0.000000,0.000000,0.950000,0.541667,0.125000,-0.480417
Negative_F1967,121.000000,8.978632,9.061241,0.132231,0.041322,0.016529,0.041322,0.049587,-0.400826,0.388430,0.099174,1.532727
Negative_F156,25.000000,1.430089,8.220057,0.080000,0.040000,0.080000,0.040000,0.000000,0.388000,0.200000,0.080000,0.893200
Negative_F2144,42.000000,-0.452857,6.741411,0.095238,0.023810,0.023810,0.023810,0.095238,-0.466667,0.404762,0.119048,1.483810
Negative_F1452,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,0.870833,0.500000,0.083333,-0.241667
Negative_F2454,33.000000,3.543987,10.000932,0.181818,0.000000,0.000000,0.030303,0.030303,0.142424,0.575758,0.030303,0.376970
Negative_F476,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.254167,0.583333,0.083333,-1.267083
Negative_F1046,37.000000,4.492474,9.700445,0.189189,0.000000,0.000000,0.027027,0.027027,0.440541,0.432432,0.054054,0.027297
Negative_F1316,29.000000,2.496811,9.243171,0.172414,0.000000,0.000000,0.068966,0.000000,0.124138,0.448276,0.034483,0.918621
Negative_F445,21.000000,0.587009,8.505008,0.095238,0.000000,0.047619,0.047619,0.000000,0.833333,0.571429,0.095238,-0.779524
Negative_F2029,47.000000,7.499975,9.490278,0.063830,0.148936,0.085106,0.000000,0.042553,-0.951064,0.148936,0.085106,3.332128
Negative_F1506,19.000000,2.531489,10.763593,0.052632,0.157895,0.000000,0.000000,0.052632,0.063158,0.368421,0.000000,1.420000
Negative_F1198,87.000000,-2.768519,5.548247,0.034483,0.057471,0.022989,0.045977,0.068966,0.050575,0.390805,0.068966,1.342299
Negative_F2031,41.000000,-0.525493,6.948305,0.073171,0.048780,0.073171,0.073171,0.048780,-1.043902,0.195122,0.121951,2.388049
Negative_F533,94.000000,29.551738,11.999968,0.021277,0.297872,0.000000,0.000000,0.000000,-1.464894,0.191489,0.000000,3.810426
Negative_F2099,33.000000,6.476043,9.693805,0.060606,0.151515,0.060606,0.000000,0.000000,-0.721212,0.151515,0.060606,2.670000
Negative_F89,32.000000,3.496365,9.595362,0.156250,0.000000,0.000000,0.031250,0.000000,0.590625,0.437500,0.000000,0.014687
Negative_F2065,13.000000,1.516755,9.702508,0.230769,0.000000,0.000000,0.000000,0.076923,-0.046154,0.461538,0.153846,0.707692
Negative_F1282,31.000000,1.401531,8.325270,0.096774,0.000000,0.000000,0.000000,0.032258,0.703226,0.322581,0.064516,0.004839
Negative_F185,31.000000,3.456766,8.961895,0.000000,0.161290,0.000000,0.000000,0.032258,0.303226,0.354839,0.064516,1.543548
Negative_F545,23.000000,0.550829,8.497529,0.130435,0.000000,0.000000,0.086957,0.000000,0.073913,0.434783,0.086957,0.579130
Negative_F1141,30.000000,4.170092,9.751182,0.133333,0.066667,0.000000,0.033333,0.000000,-0.220000,0.300000,0.033333,1.820000
Negative_F1714,13.000000,1.552417,9.994292,0.076923,0.076923,0.000000,0.000000,0.000000,0.546154,0.692308,0.076923,0.536154
Negative_F532,60.000000,19.556951,11.999968,0.000000,0.333333,0.000000,0.000000,0.000000,-1.486667,0.233333,0.033333,4.245333
Negative_F742,26.000000,8.573984,11.333687,0.269231,0.076923,0.038462,0.000000,0.000000,-0.438462,0.423077,0.115385,1.462308
Negative_F2271,38.000000,-2.911229,4.656500,0.052632,0.000000,0.026316,0.078947,0.026316,-0.144737,0.184211,0.078947,0.979737
Negative_F486,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.515000,0.600000,0.150000,-1.848000
Negative_F37,40.000000,8.444353,11.201140,0.025000,0.200000,0.025000,0.000000,0.000000,-0.257500,0.250000,0.050000,2.600250
Negative_F346,14.000000,6.195814,11.999968,0.357143,0.142857,0.000000,0.000000,0.000000,-2.042857,0.285714,0.142857,3.483571
Negative_F1376,33.000000,1.349097,8.274727,0.030303,0.030303,0.000000,0.000000,0.000000,0.736364,0.272727,0.000000,0.504848
Negative_F433,25.000000,0.586071,8.438734,0.160000,0.000000,0.040000,0.080000,0.040000,0.516000,0.480000,0.000000,0.058000
Negative_F435,21.000000,-0.409365,6.751131,0.095238,0.000000,0.047619,0.047619,0.047619,0.438095,0.571429,0.000000,0.312381
Negative_F1544,17.000000,2.500929,9.390159,0.176471,0.000000,0.000000,0.000000,0.000000,1.423529,0.529412,0.117647,-1.144706
Negative_F1034,37.000000,2.590807,9.503559,0.054054,0.054054,0.027027,0.027027,0.000000,0.210811,0.378378,0.054054,1.087568
Negative_F100,35.000000,6.537119,10.297164,0.228571,0.028571,0.000000,0.000000,0.057143,-0.160000,0.400000,0.057143,0.640571
Negative_F402,14.000000,5.542419,10.699318,0.428571,0.000000,0.000000,0.000000,0.000000,-0.071429,0.571429,0.000000,0.455714
Negative_F2071,22.000000,1.664801,11.000901,0.045455,0.045455,0.136364,0.000000,0.000000,0.600000,0.454545,0.136364,-0.123182
Negative_F161,37.000000,1.572772,8.822515,0.054054,0.027027,0.054054,0.000000,0.027027,-0.391892,0.351351,0.162162,1.042973
Negative_F1686,45.000000,3.468856,8.765073,0.044444,0.111111,0.066667,0.022222,0.044444,-0.455556,0.200000,0.044444,2.502667
Negative_F2309,19.000000,0.551032,8.496820,0.052632,0.052632,0.000000,0.000000,0.052632,0.368421,0.421053,0.157895,-0.304211
Negative_F564,31.000000,0.403222,7.765025,0.064516,0.032258,0.000000,0.032258,0.032258,-0.022581,0.225806,0.064516,1.279032
Negative_F466,21.000000,2.500929,9.390159,0.142857,0.000000,0.000000,0.000000,0.000000,1.090476,0.428571,0.047619,-1.245714
Negative_F891,46.000000,4.489452,9.568156,0.195652,0.021739,0.000000,0.065217,0.043478,0.030435,0.369565,0.065217,0.896522
Negative_F354,33.000000,2.370081,8.672239,0.030303,0.121212,0.000000,0.030303,0.030303,-0.200000,0.272727,0.121212,2.138485
Negative_F2294,96.000000,7.167044,9.745831,0.083333,0.062500,0.000000,0.020833,0.041667,0.112500,0.427083,0.083333,1.028958
Negative_F265,32.000000,7.603119,10.240432,0.218750,0.031250,0.062500,0.000000,0.000000,-0.565625,0.531250,0.218750,0.917500
Negative_F1002,33.000000,3.494306,9.514389,0.181818,0.000000,0.000000,0.060606,0.000000,0.196970,0.424242,0.030303,0.659394
Negative_F145,33.000000,3.374620,8.981429,0.000000,0.151515,0.000000,0.000000,0.030303,0.660606,0.363636,0.090909,1.404848
Negative_F2443,36.000000,8.496147,10.315602,0.111111,0.194444,0.000000,0.027778,0.027778,-0.597222,0.333333,0.083333,3.319167
Negative_F390,18.000000,6.576540,10.778421,0.388889,0.000000,0.055556,0.000000,0.000000,-0.383333,0.500000,0.222222,0.597222
Negative_F1554,12.000000,1.589068,10.002802,0.166667,0.000000,0.083333,0.000000,0.000000,0.591667,0.583333,0.083333,-0.606667
Negative_F2286,17.000000,0.591574,8.757208,0.058824,0.000000,0.058824,0.000000,0.000000,1.176471,0.470588,0.000000,-1.660588
Negative_F688,36.000000,6.831372,9.871673,0.277778,0.000000,0.000000,0.055556,0.027778,-0.433333,0.333333,0.027778,1.566389
Negative_F1919,24.000000,2.503410,9.503945,0.083333,0.041667,0.000000,0.000000,0.000000,1.183333,0.583333,0.083333,-0.637500
Negative_F2077,20.000000,8.534903,10.903296,0.450000,0.000000,0.000000,0.000000,0.000000,-1.405000,0.350000,0.000000,2.034000
Negative_F1147,28.000000,3.548526,10.461623,0.142857,0.035714,0.000000,0.000000,0.035714,0.039286,0.392857,0.035714,0.318571
Negative_F164,37.000000,2.401456,8.661795,0.027027,0.081081,0.000000,0.000000,0.027027,-0.751351,0.189189,0.108108,1.947568
Negative_F2177,42.000000,2.491426,8.944102,0.023810,0.071429,0.023810,0.023810,0.000000,-0.345238,0.261905,0.095238,0.984286
Negative_F2450,20.000000,-0.371353,6.918351,0.050000,0.000000,0.100000,0.050000,0.000000,0.880000,0.550000,0.100000,-0.670000
Negative_F816,43.000000,4.495326,9.782578,0.093023,0.093023,0.000000,0.046512,0.023256,-0.416279,0.372093,0.116279,1.882791
Negative_F2367,59.000000,5.475858,9.195529,0.135593,0.050847,0.016949,0.050847,0.033898,-0.522034,0.338983,0.050847,2.005763
Negative_F1342,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.961538,0.615385,0.076923,-2.064615
Negative_F236,24.000000,5.225809,10.480448,0.166667,0.083333,0.000000,0.000000,0.000000,-0.495833,0.291667,0.125000,2.332500
Negative_F1442,82.000000,-1.436133,6.273456,0.000000,0.060976,0.036585,0.060976,0.012195,0.152439,0.463415,0.121951,1.090976
Negative_F82,14.000000,0.591574,8.757208,0.071429,0.000000,0.071429,0.000000,0.000000,1.621429,0.642857,0.071429,-1.887857
