ID,Label,AAC_A,AAC_C,AAC_F,AAC_G,AAC_I,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F2301,0,0.03125,0.0,0.0625,0.15625,0.125,0.0625,0.0,0.03125,0.0,0.03125,0.03125,0.0625,0.0,0.0625,0.0,32.0,10.203155,11.999968,0.0625,0.28125,0.0,0.0,0.0,-0.884375,0.34375,0.125,3.732813
Negative_F541,0,0.130435,0.0,0.0,0.130435,0.173913,0.173913,0.0,0.043478,0.043478,0.0,0.086957,0.043478,0.0,0.043478,0.0,23.0,2.602766,11.166392,0.086957,0.043478,0.0,0.0,0.0,0.730435,0.521739,0.043478,-0.343913
Negative_F2391,0,0.056338,0.070423,0.014085,0.042254,0.014085,0.028169,0.042254,0.014085,0.042254,0.014085,0.169014,0.042254,0.042254,0.028169,0.042254,71.0,8.338062,10.404117,0.014085,0.183099,0.070423,0.056338,0.014085,-1.033803,0.267606,0.084507,3.768732
Negative_F1086,0,0.02,0.16,0.06,0.1,0.0,0.0,0.02,0.08,0.08,0.0,0.04,0.08,0.06,0.0,0.06,50.0,6.376994,9.182377,0.12,0.06,0.02,0.02,0.02,-0.662,0.22,0.12,2.043
Negative_F2041,0,0.034483,0.017241,0.103448,0.051724,0.068966,0.086207,0.0,0.051724,0.017241,0.034483,0.068966,0.034483,0.034483,0.0,0.0,58.0,6.169263,10.209616,0.137931,0.12069,0.0,0.086207,0.051724,-0.815517,0.327586,0.103448,3.183621
Negative_F918,0,0.0,0.125,0.0,0.1875,0.25,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,16.0,0.546738,8.081966,0.0,0.125,0.0625,0.0625,0.0,0.05625,0.3125,0.0625,1.548125
Negative_F2095,0,0.117647,0.0,0.058824,0.058824,0.098039,0.098039,0.039216,0.019608,0.0,0.078431,0.039216,0.039216,0.019608,0.078431,0.039216,51.0,7.295074,10.24314,0.176471,0.0,0.019608,0.0,0.019608,-0.019608,0.54902,0.176471,0.246275
Negative_F684,0,0.071429,0.071429,0.0,0.142857,0.071429,0.178571,0.035714,0.035714,0.0,0.0,0.071429,0.035714,0.035714,0.0,0.0,28.0,2.496811,9.243171,0.178571,0.0,0.0,0.071429,0.0,0.314286,0.392857,0.0,0.3725
Negative_F997,0,0.121212,0.060606,0.0,0.090909,0.030303,0.212121,0.0,0.090909,0.0,0.030303,0.121212,0.060606,0.030303,0.0,0.0,33.0,2.49887,9.307704,0.121212,0.0,0.0,0.030303,0.0,0.260606,0.393939,0.0,0.578788
Negative_F1830,0,0.051282,0.025641,0.025641,0.076923,0.0,0.076923,0.0,0.0,0.0,0.025641,0.025641,0.025641,0.128205,0.0,0.0,39.0,2.888638,9.433933,0.153846,0.025641,0.25641,0.0,0.102564,-0.994872,0.282051,0.025641,2.254103
Negative_F2117,0,0.0,0.142857,0.0,0.095238,0.047619,0.047619,0.0,0.095238,0.0,0.0,0.095238,0.047619,0.095238,0.095238,0.047619,21.0,3.473895,9.42091,0.142857,0.047619,0.0,0.0,0.0,-0.247619,0.333333,0.142857,1.240952
Negative_F1176,0,0.111111,0.111111,0.055556,0.055556,0.0,0.055556,0.0,0.111111,0.055556,0.0,0.222222,0.0,0.0,0.0,0.0,18.0,1.506337,8.955835,0.055556,0.111111,0.0,0.055556,0.0,-0.744444,0.222222,0.055556,3.109444
Negative_F1814,0,0.16,0.0,0.08,0.2,0.04,0.16,0.0,0.0,0.04,0.08,0.08,0.04,0.0,0.0,0.0,25.0,2.549936,10.302064,0.12,0.0,0.0,0.0,0.0,0.316,0.44,0.08,-0.216
Negative_F951,0,0.264706,0.0,0.029412,0.205882,0.029412,0.058824,0.0,0.029412,0.0,0.029412,0.029412,0.0,0.088235,0.058824,0.0,34.0,4.581551,10.602487,0.147059,0.0,0.029412,0.0,0.0,0.252941,0.529412,0.088235,-0.276471
Negative_F2304,0,0.044444,0.177778,0.044444,0.155556,0.022222,0.066667,0.0,0.022222,0.044444,0.044444,0.088889,0.022222,0.022222,0.0,0.022222,45.0,3.34903,8.720654,0.111111,0.044444,0.0,0.022222,0.044444,-0.253333,0.222222,0.066667,1.418667
Negative_F2220,0,0.090909,0.060606,0.0,0.121212,0.060606,0.181818,0.0,0.060606,0.0,0.030303,0.090909,0.090909,0.030303,0.0,0.0,33.0,3.496365,9.595362,0.151515,0.0,0.0,0.030303,0.0,0.206061,0.363636,0.0,0.54697
Negative_F513,0,0.107143,0.071429,0.0,0.107143,0.071429,0.142857,0.035714,0.035714,0.0,0.035714,0.0,0.071429,0.035714,0.0,0.0,28.0,1.499738,8.820838,0.142857,0.035714,0.0,0.107143,0.0,0.017857,0.392857,0.0,1.21
Negative_F2005,0,0.040541,0.054054,0.027027,0.054054,0.033784,0.141892,0.02027,0.054054,0.013514,0.006757,0.074324,0.047297,0.087838,0.02027,0.0,148.0,-5.8156,5.310945,0.101351,0.033784,0.02027,0.067568,0.101351,-0.187838,0.371622,0.047297,1.623041
Negative_F316,0,0.021277,0.12766,0.042553,0.085106,0.085106,0.042553,0.0,0.0,0.12766,0.0,0.106383,0.042553,0.021277,0.0,0.06383,47.0,4.474405,9.151497,0.021277,0.12766,0.042553,0.042553,0.0,-0.268085,0.276596,0.106383,1.949362
Negative_F2146,0,0.058824,0.0,0.058824,0.058824,0.058824,0.352941,0.0,0.0,0.058824,0.0,0.0,0.0,0.058824,0.0,0.0,17.0,2.623189,10.302128,0.176471,0.0,0.117647,0.0,0.0,0.941176,0.588235,0.058824,-1.072941
Negative_F2305,0,0.086957,0.043478,0.043478,0.173913,0.086957,0.086957,0.0,0.0,0.0,0.043478,0.043478,0.043478,0.130435,0.0,0.0,23.0,2.529009,10.053603,0.086957,0.086957,0.0,0.0,0.043478,0.486957,0.434783,0.043478,0.687826
Negative_F1361,0,0.095238,0.095238,0.095238,0.047619,0.047619,0.190476,0.0,0.0,0.047619,0.0,0.047619,0.095238,0.047619,0.0,0.0,21.0,3.503385,10.106725,0.095238,0.095238,0.0,0.0,0.0,0.814286,0.47619,0.095238,0.369524
Negative_F870,0,0.022222,0.133333,0.066667,0.111111,0.044444,0.088889,0.0,0.044444,0.022222,0.022222,0.044444,0.022222,0.022222,0.0,0.0,45.0,11.394959,10.412692,0.155556,0.155556,0.0,0.0,0.044444,-0.635556,0.244444,0.066667,2.853556
Negative_F706,0,0.142857,0.085714,0.057143,0.2,0.085714,0.085714,0.0,0.028571,0.057143,0.0,0.028571,0.057143,0.028571,0.028571,0.0,35.0,-2.516549,4.050028,0.028571,0.0,0.0,0.057143,0.028571,0.691429,0.428571,0.085714,-0.466857
Negative_F577,0,0.05,0.1,0.05,0.05,0.025,0.075,0.05,0.05,0.05,0.0,0.1,0.075,0.05,0.025,0.0,40.0,3.188999,9.368497,0.025,0.15,0.0,0.025,0.05,-0.2825,0.325,0.075,2.51575
Negative_F1410,0,0.08,0.0,0.04,0.12,0.08,0.16,0.0,0.0,0.08,0.0,0.04,0.0,0.2,0.0,0.0,25.0,-0.334053,7.024072,0.04,0.0,0.12,0.0,0.04,1.176,0.56,0.04,-1.176
Negative_F2164,0,0.09375,0.0625,0.0,0.09375,0.0625,0.125,0.0,0.09375,0.0,0.0,0.03125,0.03125,0.15625,0.0,0.0,32.0,5.544858,10.045673,0.1875,0.03125,0.0,0.0,0.03125,0.34375,0.4375,0.0,0.637187
Negative_F2400,0,0.0625,0.125,0.125,0.125,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.1875,0.125,0.125,16.0,-0.530867,5.481973,0.0,0.0,0.0,0.0,0.0,1.1375,0.6875,0.375,-1.52625
Negative_F2001,0,0.0,0.0,0.0,0.055556,0.111111,0.055556,0.0,0.111111,0.0,0.055556,0.166667,0.0,0.0,0.166667,0.0,18.0,1.664801,11.000901,0.055556,0.055556,0.166667,0.0,0.0,-1.177778,0.333333,0.166667,2.265556
Negative_F735,0,0.0,0.111111,0.037037,0.037037,0.0,0.0,0.037037,0.074074,0.037037,0.074074,0.074074,0.074074,0.148148,0.111111,0.037037,27.0,0.519134,7.968115,0.0,0.074074,0.037037,0.0,0.037037,-0.359259,0.37037,0.185185,1.647778
Negative_F1035,0,0.071429,0.0,0.035714,0.0,0.035714,0.107143,0.035714,0.107143,0.0,0.035714,0.071429,0.071429,0.071429,0.0,0.071429,28.0,2.582394,9.820936,0.107143,0.071429,0.035714,0.071429,0.0,-0.639286,0.428571,0.107143,2.484286
Negative_F779,0,0.032258,0.193548,0.0,0.064516,0.064516,0.096774,0.0,0.032258,0.064516,0.0,0.096774,0.064516,0.096774,0.0,0.064516,31.0,1.399025,8.316889,0.096774,0.0,0.0,0.0,0.032258,0.667742,0.354839,0.064516,-0.076452
Negative_F763,0,0.033333,0.2,0.033333,0.1,0.1,0.0,0.0,0.033333,0.066667,0.0,0.133333,0.033333,0.1,0.0,0.033333,30.0,1.404012,8.33378,0.066667,0.033333,0.0,0.0,0.033333,0.56,0.3,0.066667,0.453667
Negative_F13,0,0.0625,0.0,0.0625,0.1875,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.1875,0.0,0.0,16.0,0.552888,8.590944,0.125,0.0,0.0,0.0625,0.0,1.2375,0.5625,0.0625,-1.011875
Negative_F453,0,0.0,0.117647,0.058824,0.117647,0.176471,0.176471,0.058824,0.0,0.0,0.0,0.058824,0.058824,0.0,0.0,0.0,17.0,1.542542,8.957189,0.058824,0.058824,0.058824,0.0,0.0,1.217647,0.470588,0.058824,-0.481765
Negative_F147,0,0.03125,0.1875,0.0625,0.0625,0.03125,0.03125,0.03125,0.03125,0.0,0.0,0.09375,0.125,0.03125,0.0,0.09375,32.0,1.527564,8.347125,0.0,0.09375,0.0625,0.0,0.03125,-0.0,0.3125,0.15625,1.714687
Negative_F1592,0,0.0,0.0,0.153846,0.076923,0.076923,0.307692,0.0,0.0,0.076923,0.0,0.153846,0.0,0.076923,0.0,0.0,13.0,0.557428,9.750021,0.0,0.076923,0.0,0.0,0.0,1.646154,0.615385,0.153846,-1.063077
Negative_F1971,0,0.116279,0.139535,0.0,0.093023,0.069767,0.093023,0.023256,0.046512,0.0,0.046512,0.069767,0.023256,0.069767,0.0,0.0,43.0,3.406058,8.938944,0.069767,0.069767,0.023256,0.046512,0.0,0.304651,0.372093,0.0,1.191628
Negative_F773,0,0.0,0.181818,0.090909,0.242424,0.030303,0.030303,0.0,0.060606,0.030303,0.0,0.030303,0.151515,0.0,0.0,0.090909,33.0,-2.595517,4.050028,0.0,0.0,0.0,0.030303,0.030303,0.142424,0.242424,0.181818,0.348485
Negative_F1476,0,0.026667,0.053333,0.04,0.013333,0.12,0.04,0.013333,0.053333,0.08,0.053333,0.053333,0.053333,0.066667,0.013333,0.013333,75.0,5.823509,9.472936,0.106667,0.08,0.013333,0.053333,0.053333,-0.517333,0.333333,0.066667,2.278667
Negative_F1383,0,0.026316,0.157895,0.052632,0.078947,0.052632,0.0,0.026316,0.026316,0.026316,0.026316,0.052632,0.078947,0.052632,0.0,0.078947,38.0,1.360544,8.286847,0.131579,0.026316,0.0,0.0,0.105263,-0.360526,0.289474,0.131579,1.538947
Negative_F1482,0,0.086614,0.031496,0.03937,0.055118,0.03937,0.094488,0.007874,0.062992,0.047244,0.03937,0.125984,0.023622,0.062992,0.015748,0.031496,127.0,14.609017,10.302902,0.086614,0.070866,0.03937,0.015748,0.023622,-0.388189,0.377953,0.086614,1.815039
Negative_F1671,0,0.043478,0.0,0.043478,0.086957,0.217391,0.043478,0.043478,0.0,0.086957,0.0,0.043478,0.086957,0.086957,0.0,0.0,23.0,2.547877,10.001383,0.173913,0.0,0.0,0.043478,0.0,0.691304,0.478261,0.043478,-0.311304
Negative_F148,0,0.0,0.157895,0.026316,0.157895,0.026316,0.078947,0.026316,0.0,0.052632,0.078947,0.052632,0.105263,0.0,0.0,0.052632,38.0,2.47654,8.675784,0.026316,0.078947,0.052632,0.026316,0.0,-0.389474,0.210526,0.078947,1.684211
Negative_F2264,0,0.0,0.157895,0.052632,0.184211,0.052632,0.078947,0.0,0.026316,0.026316,0.026316,0.052632,0.052632,0.0,0.0,0.026316,38.0,1.481548,8.337454,0.052632,0.078947,0.052632,0.0,0.078947,-0.339474,0.210526,0.078947,1.711842
Negative_F1704,0,0.076923,0.0,0.076923,0.153846,0.076923,0.0,0.0,0.0,0.0,0.076923,0.076923,0.076923,0.0,0.0,0.0,13.0,2.553512,11.000385,0.153846,0.153846,0.0,0.0,0.076923,-1.307692,0.230769,0.076923,3.666923
Negative_F404,0,0.121212,0.060606,0.0,0.121212,0.060606,0.181818,0.030303,0.030303,0.0,0.030303,0.090909,0.030303,0.030303,0.0,0.0,33.0,2.496811,9.243171,0.151515,0.0,0.0,0.060606,0.0,0.360606,0.424242,0.0,0.328182
Negative_F1301,0,0.0,0.153846,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.153846,0.076923,0.0,0.0,0.076923,13.0,4.151794,10.32076,0.153846,0.230769,0.0,0.0,0.0,-0.969231,0.230769,0.153846,4.223846
Negative_F1076,0,0.136364,0.0,0.045455,0.136364,0.090909,0.090909,0.045455,0.045455,0.0,0.0,0.0,0.045455,0.136364,0.0,0.0,22.0,0.601853,8.54111,0.136364,0.0,0.0,0.045455,0.045455,0.690909,0.545455,0.045455,-0.181364
Negative_F2439,0,0.0,0.114286,0.028571,0.057143,0.057143,0.057143,0.057143,0.028571,0.171429,0.0,0.0,0.057143,0.028571,0.0,0.0,35.0,5.248418,9.695739,0.142857,0.085714,0.057143,0.057143,0.0,-0.694286,0.228571,0.028571,2.075714
Negative_F1742,0,0.269231,0.0,0.038462,0.038462,0.038462,0.153846,0.0,0.0,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,26.0,4.508117,10.301484,0.192308,0.0,0.0,0.0,0.0,0.407692,0.615385,0.115385,-0.313846
Negative_F1105,0,0.1,0.033333,0.1,0.166667,0.033333,0.033333,0.0,0.0,0.0,0.033333,0.1,0.033333,0.066667,0.033333,0.0,30.0,4.632781,10.479416,0.133333,0.033333,0.1,0.0,0.0,-0.206667,0.366667,0.133333,0.960333
Negative_F1608,0,0.055556,0.0,0.111111,0.111111,0.0,0.055556,0.0,0.0,0.0,0.055556,0.055556,0.055556,0.0,0.111111,0.0,18.0,3.587633,11.097217,0.166667,0.111111,0.055556,0.0,0.055556,-1.322222,0.333333,0.222222,2.791111
Negative_F398,0,0.043478,0.0,0.086957,0.173913,0.173913,0.130435,0.0,0.0,0.0,0.0,0.043478,0.0,0.130435,0.0,0.0,23.0,0.703934,9.775035,0.0,0.043478,0.173913,0.0,0.0,1.291304,0.565217,0.086957,-0.918696
Negative_F2014,0,0.04,0.0,0.12,0.0,0.04,0.12,0.04,0.0,0.0,0.04,0.12,0.0,0.08,0.04,0.0,25.0,3.589861,11.553847,0.08,0.16,0.04,0.08,0.0,-0.256,0.48,0.16,2.6172
Negative_F519,0,0.125,0.0,0.125,0.083333,0.041667,0.166667,0.0,0.0,0.041667,0.0,0.166667,0.0,0.0,0.041667,0.0,24.0,2.549146,10.001383,0.166667,0.0,0.0,0.041667,0.0,0.329167,0.5,0.166667,0.055833
Negative_F1127,0,0.234375,0.0625,0.0,0.140625,0.125,0.015625,0.03125,0.015625,0.03125,0.0,0.0625,0.046875,0.03125,0.03125,0.03125,64.0,1.488656,8.504428,0.03125,0.046875,0.015625,0.015625,0.03125,0.53125,0.5,0.0625,0.135
Negative_F1793,0,0.0,0.071429,0.142857,0.035714,0.178571,0.0,0.0,0.0,0.071429,0.035714,0.071429,0.0,0.071429,0.0,0.0,28.0,8.485896,10.321276,0.321429,0.0,0.0,0.0,0.0,0.117857,0.392857,0.142857,0.506786
Negative_F2326,0,0.090909,0.0,0.090909,0.090909,0.090909,0.030303,0.0,0.0,0.0,0.0,0.030303,0.030303,0.060606,0.060606,0.0,33.0,8.238868,11.999968,0.090909,0.242424,0.030303,0.030303,0.030303,-0.693939,0.424242,0.151515,3.410909
Negative_F308,0,0.08,0.0,0.04,0.12,0.04,0.2,0.0,0.0,0.04,0.04,0.08,0.0,0.08,0.04,0.0,25.0,5.542419,10.699318,0.24,0.0,0.0,0.0,0.0,0.244,0.48,0.08,-0.1484
Negative_F647,0,0.105263,0.0,0.0,0.184211,0.105263,0.052632,0.0,0.052632,0.026316,0.026316,0.0,0.026316,0.105263,0.0,0.026316,38.0,6.614237,10.728974,0.157895,0.052632,0.052632,0.0,0.026316,-0.252632,0.394737,0.026316,1.086842
Negative_F656,0,0.093023,0.046512,0.0,0.186047,0.023256,0.023256,0.023256,0.186047,0.0,0.0,0.046512,0.046512,0.069767,0.069767,0.046512,43.0,1.569618,8.789249,0.069767,0.0,0.046512,0.023256,0.0,-0.606977,0.348837,0.116279,1.195581
Negative_F1396,0,0.0,0.214286,0.035714,0.107143,0.107143,0.0,0.035714,0.0,0.071429,0.0,0.142857,0.0,0.071429,0.035714,0.035714,28.0,-0.595517,6.028707,0.071429,0.0,0.0,0.035714,0.035714,0.607143,0.321429,0.107143,-0.0225
Negative_F2356,0,0.0,0.0,0.0,0.153846,0.0,0.615385,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,1.853846,0.615385,0.0,-2.222308
Negative_F1398,0,0.140845,0.042254,0.028169,0.28169,0.042254,0.084507,0.042254,0.028169,0.014085,0.0,0.042254,0.042254,0.070423,0.0,0.028169,71.0,-0.341336,6.976156,0.028169,0.014085,0.028169,0.014085,0.028169,0.580282,0.43662,0.056338,-0.409577
Negative_F1423,0,0.061224,0.163265,0.061224,0.081633,0.020408,0.040816,0.020408,0.061224,0.020408,0.040816,0.102041,0.040816,0.020408,0.0,0.020408,49.0,4.385631,8.909676,0.102041,0.061224,0.020408,0.020408,0.040816,-0.45102,0.244898,0.081633,2.107551
Negative_F892,0,0.107143,0.071429,0.0,0.107143,0.035714,0.142857,0.071429,0.071429,0.0,0.035714,0.0,0.107143,0.035714,0.0,0.0,28.0,1.499317,8.821225,0.142857,0.0,0.0,0.071429,0.0,0.060714,0.392857,0.0,0.786429
Negative_F160,0,0.0,0.09375,0.09375,0.078125,0.046875,0.15625,0.03125,0.0,0.0625,0.03125,0.109375,0.0,0.09375,0.015625,0.015625,64.0,4.206852,9.211839,0.015625,0.09375,0.03125,0.03125,0.0,0.7,0.453125,0.125,0.49
Negative_F46,0,0.148148,0.0,0.0,0.185185,0.074074,0.185185,0.0,0.0,0.0,0.0,0.074074,0.074074,0.0,0.0,0.037037,27.0,2.582672,9.825643,0.148148,0.0,0.037037,0.0,0.037037,0.244444,0.444444,0.037037,-0.023333
Negative_F2330,0,0.097826,0.119565,0.021739,0.097826,0.054348,0.043478,0.021739,0.01087,0.021739,0.043478,0.108696,0.086957,0.054348,0.021739,0.0,92.0,-1.9743,5.691311,0.01087,0.076087,0.01087,0.032609,0.065217,0.021739,0.315217,0.043478,1.591304
Negative_F1824,0,0.029412,0.176471,0.058824,0.058824,0.058824,0.117647,0.0,0.029412,0.0,0.0,0.029412,0.058824,0.058824,0.0,0.029412,34.0,5.474009,9.379006,0.088235,0.117647,0.058824,0.029412,0.0,0.223529,0.352941,0.088235,1.610588
Negative_F79,0,0.076923,0.0,0.153846,0.0,0.0,0.384615,0.0,0.0,0.076923,0.0,0.076923,0.076923,0.076923,0.0,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,1.815385,0.692308,0.153846,-1.914615
Negative_F1940,0,0.0,0.0,0.142857,0.142857,0.071429,0.285714,0.0,0.0,0.071429,0.0,0.0,0.0,0.0,0.142857,0.0,14.0,1.557403,11.999968,0.0,0.142857,0.0,0.0,0.0,0.864286,0.642857,0.285714,-0.518571
Negative_F2052,0,0.0,0.0,0.0,0.214286,0.214286,0.142857,0.0,0.0,0.0,0.0,0.071429,0.0,0.071429,0.071429,0.0,14.0,0.553562,8.591073,0.142857,0.0,0.0,0.0,0.071429,0.792857,0.5,0.071429,-0.891429
Negative_F1501,0,0.083333,0.166667,0.027778,0.138889,0.027778,0.055556,0.0,0.055556,0.0,0.0,0.166667,0.083333,0.111111,0.0,0.0,36.0,0.374721,7.753486,0.027778,0.027778,0.0,0.0,0.027778,0.675,0.305556,0.027778,0.471111
Negative_F913,0,0.0,0.0,0.071429,0.214286,0.071429,0.142857,0.0,0.071429,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,14.0,1.554922,11.000837,0.071429,0.071429,0.0,0.0,0.0,-0.214286,0.285714,0.071429,0.953571
Negative_F1006,0,0.125,0.083333,0.083333,0.041667,0.083333,0.166667,0.0,0.0,0.083333,0.0,0.041667,0.041667,0.083333,0.0,0.0,24.0,3.498424,9.701283,0.166667,0.0,0.0,0.0,0.0,1.1625,0.541667,0.083333,-1.013333
Negative_F277,0,0.114286,0.0,0.028571,0.114286,0.114286,0.028571,0.0,0.0,0.028571,0.028571,0.0,0.057143,0.142857,0.028571,0.0,35.0,5.583043,11.122295,0.142857,0.085714,0.028571,0.028571,0.028571,0.017143,0.457143,0.057143,1.207714
Negative_F2138,0,0.047619,0.0,0.047619,0.190476,0.142857,0.190476,0.0,0.047619,0.0,0.0,0.095238,0.0,0.0,0.0,0.0,21.0,4.544925,10.602487,0.238095,0.0,0.0,0.0,0.0,0.338095,0.428571,0.047619,-0.085714
Negative_F1589,0,0.153846,0.0,0.153846,0.0,0.076923,0.153846,0.0,0.076923,0.0,0.0,0.153846,0.076923,0.0,0.076923,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,0.823077,0.615385,0.230769,-0.393077
Negative_F1899,0,0.21875,0.0,0.0,0.109375,0.140625,0.078125,0.0,0.03125,0.0,0.0,0.0625,0.09375,0.09375,0.015625,0.046875,64.0,4.535349,9.903843,0.09375,0.0,0.0,0.015625,0.0,0.953125,0.59375,0.0625,-0.666094
Negative_F2093,0,0.184211,0.0,0.026316,0.157895,0.026316,0.052632,0.026316,0.0,0.026316,0.026316,0.078947,0.0,0.052632,0.0,0.0,38.0,8.343454,11.999968,0.157895,0.105263,0.052632,0.026316,0.0,-0.615789,0.368421,0.026316,2.112632
Negative_F671,0,0.076923,0.0,0.153846,0.076923,0.076923,0.307692,0.0,0.0,0.076923,0.0,0.076923,0.0,0.076923,0.0,0.0,13.0,0.554947,8.750052,0.076923,0.0,0.0,0.0,0.0,1.892308,0.692308,0.153846,-2.184615
Negative_F253,0,0.105263,0.0,0.052632,0.210526,0.157895,0.052632,0.0,0.052632,0.0,0.0,0.0,0.0,0.157895,0.0,0.0,19.0,1.552863,9.994292,0.105263,0.052632,0.0,0.052632,0.0,0.810526,0.526316,0.052632,-0.041053
Negative_F1676,0,0.081081,0.0,0.081081,0.162162,0.162162,0.027027,0.027027,0.108108,0.027027,0.027027,0.0,0.054054,0.054054,0.0,0.054054,37.0,2.196286,9.821903,0.081081,0.027027,0.0,0.027027,0.0,0.262162,0.486486,0.135135,0.349459
Negative_F1806,0,0.038462,0.307692,0.076923,0.076923,0.038462,0.038462,0.0,0.076923,0.0,0.038462,0.076923,0.0,0.0,0.038462,0.0,26.0,3.39051,8.753211,0.115385,0.038462,0.038462,0.0,0.0,0.096154,0.230769,0.115385,1.145769
Negative_F54,0,0.125,0.083333,0.125,0.041667,0.083333,0.208333,0.0,0.041667,0.083333,0.0,0.0,0.041667,0.0,0.0,0.0,24.0,3.500904,9.850656,0.125,0.041667,0.0,0.0,0.0,0.95,0.541667,0.125,-0.480417
Negative_F1967,0,0.14876,0.099174,0.016529,0.07438,0.024793,0.07438,0.008264,0.049587,0.033058,0.008264,0.033058,0.033058,0.033058,0.008264,0.07438,121.0,8.978632,9.061241,0.132231,0.041322,0.016529,0.041322,0.049587,-0.400826,0.38843,0.099174,1.532727
Negative_F156,0,0.0,0.32,0.08,0.08,0.08,0.0,0.04,0.0,0.04,0.0,0.04,0.08,0.0,0.0,0.0,25.0,1.430089,8.220057,0.08,0.04,0.08,0.04,0.0,0.388,0.2,0.08,0.8932
Negative_F2144,0,0.119048,0.0,0.047619,0.071429,0.047619,0.047619,0.02381,0.047619,0.047619,0.0,0.02381,0.142857,0.047619,0.0,0.071429,42.0,-0.452857,6.741411,0.095238,0.02381,0.02381,0.02381,0.095238,-0.466667,0.404762,0.119048,1.48381
Negative_F1452,0,0.125,0.083333,0.083333,0.0,0.041667,0.125,0.0,0.041667,0.041667,0.0,0.041667,0.125,0.125,0.0,0.0,24.0,3.498424,9.701283,0.166667,0.0,0.0,0.0,0.0,0.870833,0.5,0.083333,-0.241667
Negative_F2454,0,0.393939,0.0,0.0,0.090909,0.060606,0.030303,0.030303,0.030303,0.0,0.0,0.060606,0.0,0.030303,0.030303,0.0,33.0,3.543987,10.000932,0.181818,0.0,0.0,0.030303,0.030303,0.142424,0.575758,0.030303,0.37697
Negative_F476,0,0.166667,0.083333,0.083333,0.041667,0.083333,0.208333,0.0,0.0,0.083333,0.0,0.0,0.041667,0.041667,0.0,0.0,24.0,3.498424,9.701283,0.166667,0.0,0.0,0.0,0.0,1.254167,0.583333,0.083333,-1.267083
Negative_F1046,0,0.081081,0.054054,0.054054,0.162162,0.081081,0.135135,0.027027,0.027027,0.0,0.0,0.054054,0.027027,0.054054,0.0,0.0,37.0,4.492474,9.700445,0.189189,0.0,0.0,0.027027,0.027027,0.440541,0.432432,0.054054,0.027297
Negative_F1316,0,0.137931,0.068966,0.034483,0.034483,0.034483,0.103448,0.068966,0.103448,0.0,0.0,0.0,0.103448,0.068966,0.0,0.0,29.0,2.496811,9.243171,0.172414,0.0,0.0,0.068966,0.0,0.124138,0.448276,0.034483,0.918621
Negative_F445,0,0.095238,0.0,0.047619,0.095238,0.190476,0.095238,0.047619,0.0,0.095238,0.0,0.047619,0.0,0.047619,0.0,0.047619,21.0,0.587009,8.505008,0.095238,0.0,0.047619,0.047619,0.0,0.833333,0.571429,0.095238,-0.779524
Negative_F2029,0,0.021277,0.170213,0.06383,0.12766,0.0,0.0,0.0,0.06383,0.021277,0.0,0.06383,0.06383,0.042553,0.0,0.021277,47.0,7.499975,9.490278,0.06383,0.148936,0.085106,0.0,0.042553,-0.951064,0.148936,0.085106,3.332128
Negative_F1506,0,0.0,0.052632,0.0,0.263158,0.105263,0.105263,0.157895,0.0,0.0,0.0,0.0,0.052632,0.0,0.0,0.0,19.0,2.531489,10.763593,0.052632,0.157895,0.0,0.0,0.052632,0.063158,0.368421,0.0,1.42
Negative_F1198,0,0.068966,0.057471,0.045977,0.057471,0.045977,0.068966,0.011494,0.045977,0.068966,0.022989,0.057471,0.068966,0.126437,0.0,0.022989,87.0,-2.768519,5.548247,0.034483,0.057471,0.022989,0.045977,0.068966,0.050575,0.390805,0.068966,1.342299
Negative_F2031,0,0.02439,0.146341,0.0,0.170732,0.0,0.0,0.0,0.04878,0.02439,0.0,0.073171,0.02439,0.04878,0.04878,0.073171,41.0,-0.525493,6.948305,0.073171,0.04878,0.073171,0.073171,0.04878,-1.043902,0.195122,0.121951,2.388049
Negative_F533,0,0.0,0.0,0.0,0.0,0.053191,0.138298,0.0,0.0,0.446809,0.021277,0.021277,0.0,0.0,0.0,0.0,94.0,29.551738,11.999968,0.021277,0.297872,0.0,0.0,0.0,-1.464894,0.191489,0.0,3.810426
Negative_F2099,0,0.0,0.181818,0.030303,0.212121,0.030303,0.030303,0.030303,0.030303,0.030303,0.030303,0.090909,0.0,0.0,0.0,0.030303,33.0,6.476043,9.693805,0.060606,0.151515,0.060606,0.0,0.0,-0.721212,0.151515,0.060606,2.67
